,dhlabid,urn,title,city,timestamp,year,doctype,word,count,positive,negative,sentimentscore,url
3748,200484193,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060630_132_147_1,faedrelandsvennen,Kristiansand,20060630,2006,digavis,biblioteket,2,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060630_132_147_1?searchText=biblioteket
3749,200484193,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060630_132_147_1,faedrelandsvennen,Kristiansand,20060630,2006,digavis,biblioteket,2,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060630_132_147_1?searchText=biblioteket
3750,200484195,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060703_132_149_1,faedrelandsvennen,Kristiansand,20060703,2006,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060703_132_149_1?searchText=biblioteket
3751,200484198,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060706_132_152_1,faedrelandsvennen,Kristiansand,20060706,2006,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060706_132_152_1?searchText=biblioteket
3752,200484198,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060706_132_152_1,faedrelandsvennen,Kristiansand,20060706,2006,digavis,biblioteket,1,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060706_132_152_1?searchText=biblioteket
3753,200484200,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060708_132_154_1,faedrelandsvennen,Kristiansand,20060708,2006,digavis,biblioteket,1,3,0,3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060708_132_154_1?searchText=biblioteket
3754,200484200,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060708_132_154_1,faedrelandsvennen,Kristiansand,20060708,2006,digavis,biblioteket,1,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060708_132_154_1?searchText=biblioteket
3755,200484204,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060713_132_158_1,faedrelandsvennen,Kristiansand,20060713,2006,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060713_132_158_1?searchText=biblioteket
3756,200484204,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060713_132_158_1,faedrelandsvennen,Kristiansand,20060713,2006,digavis,biblioteket,1,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060713_132_158_1?searchText=biblioteket
3757,200484209,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060719_132_163_1,faedrelandsvennen,Kristiansand,20060719,2006,digavis,biblioteket,1,3,2,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060719_132_163_1?searchText=biblioteket
3758,200484211,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060721_132_165_1,faedrelandsvennen,Kristiansand,20060721,2006,digavis,biblioteket,1,0,3,-3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060721_132_165_1?searchText=biblioteket
3759,200484215,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060726_132_169_1,faedrelandsvennen,Kristiansand,20060726,2006,digavis,biblioteket,1,1,3,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060726_132_169_1?searchText=biblioteket
3760,200484221,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060802_132_175_1,faedrelandsvennen,Kristiansand,20060802,2006,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060802_132_175_1?searchText=biblioteket
3761,200484226,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060808_132_180_1,faedrelandsvennen,Kristiansand,20060808,2006,digavis,biblioteket,6,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060808_132_180_1?searchText=biblioteket
3762,200484226,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060808_132_180_1,faedrelandsvennen,Kristiansand,20060808,2006,digavis,biblioteket,6,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060808_132_180_1?searchText=biblioteket
3763,200484226,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060808_132_180_1,faedrelandsvennen,Kristiansand,20060808,2006,digavis,biblioteket,6,3,2,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060808_132_180_1?searchText=biblioteket
3764,200484226,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060808_132_180_1,faedrelandsvennen,Kristiansand,20060808,2006,digavis,biblioteket,6,2,3,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060808_132_180_1?searchText=biblioteket
3765,200484226,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060808_132_180_1,faedrelandsvennen,Kristiansand,20060808,2006,digavis,biblioteket,6,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060808_132_180_1?searchText=biblioteket
3766,200484226,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060808_132_180_1,faedrelandsvennen,Kristiansand,20060808,2006,digavis,biblioteket,6,3,0,3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060808_132_180_1?searchText=biblioteket
3767,200484226,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060808_132_180_1,faedrelandsvennen,Kristiansand,20060808,2006,digavis,biblioteket,6,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060808_132_180_1?searchText=biblioteket
3768,200484231,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060814_132_185_1,faedrelandsvennen,Kristiansand,20060814,2006,digavis,biblioteket,1,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060814_132_185_1?searchText=biblioteket
3769,200484231,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060814_132_185_1,faedrelandsvennen,Kristiansand,20060814,2006,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060814_132_185_1?searchText=biblioteket
3770,200484234,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060817_132_188_1,faedrelandsvennen,Kristiansand,20060817,2006,digavis,biblioteket,3,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060817_132_188_1?searchText=biblioteket
3771,200484234,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060817_132_188_1,faedrelandsvennen,Kristiansand,20060817,2006,digavis,biblioteket,3,3,0,3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060817_132_188_1?searchText=biblioteket
3772,200484234,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060817_132_188_1,faedrelandsvennen,Kristiansand,20060817,2006,digavis,biblioteket,3,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060817_132_188_1?searchText=biblioteket
3773,200484237,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060821_132_191_1,faedrelandsvennen,Kristiansand,20060821,2006,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060821_132_191_1?searchText=biblioteket
3774,200484241,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060825_132_195_1,faedrelandsvennen,Kristiansand,20060825,2006,digavis,biblioteket,1,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060825_132_195_1?searchText=biblioteket
3775,200484241,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060825_132_195_1,faedrelandsvennen,Kristiansand,20060825,2006,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060825_132_195_1?searchText=biblioteket
3776,200484242,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060826_132_196_1,faedrelandsvennen,Kristiansand,20060826,2006,digavis,biblioteket,5,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060826_132_196_1?searchText=biblioteket
3777,200484242,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060826_132_196_1,faedrelandsvennen,Kristiansand,20060826,2006,digavis,biblioteket,5,2,1,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060826_132_196_1?searchText=biblioteket
3778,200484243,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060828_132_197_1,faedrelandsvennen,Kristiansand,20060828,2006,digavis,biblioteket,1,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060828_132_197_1?searchText=biblioteket
3779,200484243,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060828_132_197_1,faedrelandsvennen,Kristiansand,20060828,2006,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060828_132_197_1?searchText=biblioteket
3780,200484244,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060829_132_198_1,faedrelandsvennen,Kristiansand,20060829,2006,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060829_132_198_1?searchText=biblioteket
3781,200484244,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060829_132_198_1,faedrelandsvennen,Kristiansand,20060829,2006,digavis,biblioteket,1,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060829_132_198_1?searchText=biblioteket
3782,200484245,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060830_132_199_1,faedrelandsvennen,Kristiansand,20060830,2006,digavis,biblioteket,1,0,3,-3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060830_132_199_1?searchText=biblioteket
3783,200484251,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060906_132_205_1,faedrelandsvennen,Kristiansand,20060906,2006,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060906_132_205_1?searchText=biblioteket
3784,200484251,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060906_132_205_1,faedrelandsvennen,Kristiansand,20060906,2006,digavis,biblioteket,1,0,3,-3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060906_132_205_1?searchText=biblioteket
3785,200484251,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060906_132_205_1,faedrelandsvennen,Kristiansand,20060906,2006,digavis,biblioteket,1,2,1,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20060906_132_205_1?searchText=biblioteket
