,dhlabid,urn,title,city,timestamp,year,doctype,word,count,positive,negative,sentimentscore
1992,200485108,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20130705_139_151_1,faedrelandsvennen,Kristiansand,20130705,2013,digavis,biblioteket,1,0,0,0
1993,200485121,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20130720_139_164_1,faedrelandsvennen,Kristiansand,20130720,2013,digavis,biblioteket,1,0,1,-1
1994,200485151,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20130824_139_194_1,faedrelandsvennen,Kristiansand,20130824,2013,digavis,biblioteket,1,0,0,0
1995,200485155,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20130829_139_198_1,faedrelandsvennen,Kristiansand,20130829,2013,digavis,biblioteket,1,2,0,2
1996,200485157,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20130831_139_200_1,faedrelandsvennen,Kristiansand,20130831,2013,digavis,biblioteket,1,0,0,0
1997,200485163,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20130907_139_206_1,faedrelandsvennen,Kristiansand,20130907,2013,digavis,biblioteket,1,0,0,0
1998,200485184,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20131002_139_227_1,faedrelandsvennen,Kristiansand,20131002,2013,digavis,biblioteket,1,0,0,0
1999,200485201,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20131022_139_244_1,faedrelandsvennen,Kristiansand,20131022,2013,digavis,biblioteket,1,0,0,0
2000,200485204,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20131025_139_247_1,faedrelandsvennen,Kristiansand,20131025,2013,digavis,biblioteket,2,1,1,0
2001,200485211,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20131102_139_254_1,faedrelandsvennen,Kristiansand,20131102,2013,digavis,biblioteket,1,0,1,-1
2002,200485216,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20131108_139_259_1,faedrelandsvennen,Kristiansand,20131108,2013,digavis,biblioteket,6,1,4,-3
2003,200485219,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20131112_139_262_1,faedrelandsvennen,Kristiansand,20131112,2013,digavis,biblioteket,1,0,0,0
2004,200485227,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20131121_139_270_1,faedrelandsvennen,Kristiansand,20131121,2013,digavis,biblioteket,1,1,0,1
2005,200485233,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20131128_139_276_1,faedrelandsvennen,Kristiansand,20131128,2013,digavis,biblioteket,1,0,2,-2
2006,200485235,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20131130_139_278_1,faedrelandsvennen,Kristiansand,20131130,2013,digavis,biblioteket,1,0,0,0
2007,200485248,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20131216_139_291_1,faedrelandsvennen,Kristiansand,20131216,2013,digavis,biblioteket,1,0,0,0
2008,200485262,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140104_140_3_1,faedrelandsvennen,Kristiansand,20140104,2014,digavis,biblioteket,1,2,2,0
2009,200485263,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140106_140_4_1,faedrelandsvennen,Kristiansand,20140106,2014,digavis,biblioteket,6,4,4,0
2010,200485265,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140108_140_6_1,faedrelandsvennen,Kristiansand,20140108,2014,digavis,biblioteket,2,3,1,2
2011,200485272,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140116_140_13_1,faedrelandsvennen,Kristiansand,20140116,2014,digavis,biblioteket,1,0,0,0
2012,200485274,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140118_140_15_1,faedrelandsvennen,Kristiansand,20140118,2014,digavis,biblioteket,1,2,3,-1
2013,200485280,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140125_140_21_1,faedrelandsvennen,Kristiansand,20140125,2014,digavis,biblioteket,1,0,1,-1
2014,200485281,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140127_140_22_1,faedrelandsvennen,Kristiansand,20140127,2014,digavis,biblioteket,2,0,4,-4
2015,200485282,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140128_140_23_1,faedrelandsvennen,Kristiansand,20140128,2014,digavis,biblioteket,13,3,28,-25
2016,200485285,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140131_140_26_1,faedrelandsvennen,Kristiansand,20140131,2014,digavis,biblioteket,1,0,0,0
2017,200485286,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140201_140_27_1,faedrelandsvennen,Kristiansand,20140201,2014,digavis,biblioteket,1,1,0,1
2018,200485287,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140203_140_28_1,faedrelandsvennen,Kristiansand,20140203,2014,digavis,biblioteket,3,3,3,0
2019,200485292,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140208_140_33_1,faedrelandsvennen,Kristiansand,20140208,2014,digavis,biblioteket,1,0,0,0
2020,200485294,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140211_140_35_1,faedrelandsvennen,Kristiansand,20140211,2014,digavis,biblioteket,1,2,2,0
2021,200485299,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140217_140_40_1,faedrelandsvennen,Kristiansand,20140217,2014,digavis,biblioteket,1,0,2,-2
2022,200485300,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140218_140_41_1,faedrelandsvennen,Kristiansand,20140218,2014,digavis,biblioteket,1,0,2,-2
2023,200485301,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140219_140_42_1,faedrelandsvennen,Kristiansand,20140219,2014,digavis,biblioteket,1,0,1,-1
2024,200485302,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140220_140_43_1,faedrelandsvennen,Kristiansand,20140220,2014,digavis,biblioteket,3,5,7,-2
2025,200485304,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140222_140_45_1,faedrelandsvennen,Kristiansand,20140222,2014,digavis,biblioteket,3,2,5,-3
2026,200485305,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140224_140_46_1,faedrelandsvennen,Kristiansand,20140224,2014,digavis,biblioteket,1,1,1,0
2027,200485306,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140225_140_47_1,faedrelandsvennen,Kristiansand,20140225,2014,digavis,biblioteket,5,6,6,0
2028,200485307,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140226_140_48_1,faedrelandsvennen,Kristiansand,20140226,2014,digavis,biblioteket,5,7,6,1
2029,200485308,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140227_140_49_1,faedrelandsvennen,Kristiansand,20140227,2014,digavis,biblioteket,5,5,9,-4
2030,200485309,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140228_140_50_1,faedrelandsvennen,Kristiansand,20140228,2014,digavis,biblioteket,2,0,2,-2
2031,200485310,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140301_140_51_1,faedrelandsvennen,Kristiansand,20140301,2014,digavis,biblioteket,1,2,1,1
2032,200485312,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140304_140_53_1,faedrelandsvennen,Kristiansand,20140304,2014,digavis,biblioteket,3,1,3,-2
2033,200485313,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140305_140_54_1,faedrelandsvennen,Kristiansand,20140305,2014,digavis,biblioteket,1,0,1,-1
2034,200485314,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140306_140_55_1,faedrelandsvennen,Kristiansand,20140306,2014,digavis,biblioteket,3,0,3,-3
2035,200485316,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140308_140_57_1,faedrelandsvennen,Kristiansand,20140308,2014,digavis,biblioteket,2,1,2,-1
2036,200485317,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140310_140_58_1,faedrelandsvennen,Kristiansand,20140310,2014,digavis,biblioteket,1,1,0,1
2037,200485318,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140311_140_59_1,faedrelandsvennen,Kristiansand,20140311,2014,digavis,biblioteket,3,4,1,3
2038,200485324,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140318_140_65_1,faedrelandsvennen,Kristiansand,20140318,2014,digavis,biblioteket,1,1,1,0
2039,200485328,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140322_140_69_1,faedrelandsvennen,Kristiansand,20140322,2014,digavis,biblioteket,4,3,4,-1
2040,200485331,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140326_140_72_1,faedrelandsvennen,Kristiansand,20140326,2014,digavis,biblioteket,1,0,2,-2
2041,200485334,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140329_140_75_1,faedrelandsvennen,Kristiansand,20140329,2014,digavis,biblioteket,6,4,8,-4
2042,200485335,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140331_140_76_1,faedrelandsvennen,Kristiansand,20140331,2014,digavis,biblioteket,1,1,1,0
2043,200485336,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140401_140_77_1,faedrelandsvennen,Kristiansand,20140401,2014,digavis,biblioteket,2,0,2,-2
2044,200485337,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140402_140_78_1,faedrelandsvennen,Kristiansand,20140402,2014,digavis,biblioteket,1,4,2,2
2045,200485338,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140403_140_79_1,faedrelandsvennen,Kristiansand,20140403,2014,digavis,biblioteket,1,2,0,2
2046,200485343,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140409_140_84_1,faedrelandsvennen,Kristiansand,20140409,2014,digavis,biblioteket,2,9,2,7
2047,200485346,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140412_140_87_1,faedrelandsvennen,Kristiansand,20140412,2014,digavis,biblioteket,2,2,2,0
2048,200485350,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140422_140_92_1,faedrelandsvennen,Kristiansand,20140422,2014,digavis,biblioteket,2,2,1,1
2049,200485366,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140512_140_108_1,faedrelandsvennen,Kristiansand,20140512,2014,digavis,biblioteket,1,0,0,0
2050,200485369,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140515_140_111_1,faedrelandsvennen,Kristiansand,20140515,2014,digavis,biblioteket,6,8,7,1
2051,200485372,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140520_140_114_1,faedrelandsvennen,Kristiansand,20140520,2014,digavis,biblioteket,4,3,2,1
2052,200485373,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140521_140_115_1,faedrelandsvennen,Kristiansand,20140521,2014,digavis,biblioteket,11,8,13,-5
2053,200485374,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140522_140_116_1,faedrelandsvennen,Kristiansand,20140522,2014,digavis,biblioteket,11,16,10,6
2054,200485375,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140523_140_117_1,faedrelandsvennen,Kristiansand,20140523,2014,digavis,biblioteket,1,0,0,0
2055,200485379,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140528_140_121_1,faedrelandsvennen,Kristiansand,20140528,2014,digavis,biblioteket,1,2,1,1
2056,200485381,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140531_140_123_1,faedrelandsvennen,Kristiansand,20140531,2014,digavis,biblioteket,3,2,2,0
2057,200485383,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140603_140_125_1,faedrelandsvennen,Kristiansand,20140603,2014,digavis,biblioteket,1,0,1,-1
2058,200485387,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140607_140_129_1,faedrelandsvennen,Kristiansand,20140607,2014,digavis,biblioteket,1,2,1,1
2059,200485389,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140611_140_131_1,faedrelandsvennen,Kristiansand,20140611,2014,digavis,biblioteket,2,4,2,2
2060,200485404,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140628_140_146_1,faedrelandsvennen,Kristiansand,20140628,2014,digavis,biblioteket,1,1,1,0
2061,200485405,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140630_140_147_1,faedrelandsvennen,Kristiansand,20140630,2014,digavis,biblioteket,1,1,0,1
2062,200485408,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140703_140_150_1,faedrelandsvennen,Kristiansand,20140703,2014,digavis,biblioteket,1,0,1,-1
2063,200485411,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140707_140_153_1,faedrelandsvennen,Kristiansand,20140707,2014,digavis,biblioteket,1,1,0,1
2064,200485419,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140724_140_168_1,faedrelandsvennen,Kristiansand,20140724,2014,digavis,biblioteket,1,1,0,1
2065,200485421,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140726_140_170_1,faedrelandsvennen,Kristiansand,20140726,2014,digavis,biblioteket,4,8,6,2
2066,200485432,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140808_140_181_1,faedrelandsvennen,Kristiansand,20140808,2014,digavis,biblioteket,1,0,1,-1
2067,200485436,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140813_140_185_1,faedrelandsvennen,Kristiansand,20140813,2014,digavis,biblioteket,1,1,2,-1
2068,200485438,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140815_140_187_1,faedrelandsvennen,Kristiansand,20140815,2014,digavis,biblioteket,3,0,0,0
2069,200485439,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140816_140_188_1,faedrelandsvennen,Kristiansand,20140816,2014,digavis,biblioteket,2,3,3,0
2070,200485447,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140826_140_196_1,faedrelandsvennen,Kristiansand,20140826,2014,digavis,biblioteket,2,0,3,-3
2071,200485448,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140827_140_197_1,faedrelandsvennen,Kristiansand,20140827,2014,digavis,biblioteket,5,4,2,2
2072,200485455,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140904_140_204_1,faedrelandsvennen,Kristiansand,20140904,2014,digavis,biblioteket,7,11,5,6
2073,200485460,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140910_140_209_1,faedrelandsvennen,Kristiansand,20140910,2014,digavis,biblioteket,3,2,0,2
2074,200485465,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20140916_140_214_1,faedrelandsvennen,Kristiansand,20140916,2014,digavis,biblioteket,2,1,3,-2
2075,200485480,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141003_140_229_1,faedrelandsvennen,Kristiansand,20141003,2014,digavis,biblioteket,2,2,2,0
2076,200485482,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141006_140_231_1,faedrelandsvennen,Kristiansand,20141006,2014,digavis,biblioteket,1,0,0,0
2077,200485484,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141008_140_233_1,faedrelandsvennen,Kristiansand,20141008,2014,digavis,biblioteket,1,1,1,0
2078,200485486,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141010_140_235_1,faedrelandsvennen,Kristiansand,20141010,2014,digavis,biblioteket,1,0,1,-1
2079,200485502,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141028_140_250_1,faedrelandsvennen,Kristiansand,20141028,2014,digavis,biblioteket,1,2,0,2
2080,200485504,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141030_140_252_1,faedrelandsvennen,Kristiansand,20141030,2014,digavis,biblioteket,1,0,2,-2
2081,200485505,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141031_140_253_1,faedrelandsvennen,Kristiansand,20141031,2014,digavis,biblioteket,1,1,2,-1
2082,200485508,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141104_140_256_1,faedrelandsvennen,Kristiansand,20141104,2014,digavis,biblioteket,1,0,0,0
2083,200485510,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141106_140_258_1,faedrelandsvennen,Kristiansand,20141106,2014,digavis,biblioteket,6,7,7,0
2084,200485518,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141115_140_266_1,faedrelandsvennen,Kristiansand,20141115,2014,digavis,biblioteket,2,4,1,3
2085,200485523,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141121_140_271_1,faedrelandsvennen,Kristiansand,20141121,2014,digavis,biblioteket,5,7,6,1
2086,200485532,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141202_140_280_1,faedrelandsvennen,Kristiansand,20141202,2014,digavis,biblioteket,1,1,0,1
2087,200485539,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141210_140_287_1,faedrelandsvennen,Kristiansand,20141210,2014,digavis,biblioteket,1,0,1,-1
2088,200485544,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141216_140_292_1,faedrelandsvennen,Kristiansand,20141216,2014,digavis,biblioteket,6,10,6,4
2089,200485546,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141218_140_294_1,faedrelandsvennen,Kristiansand,20141218,2014,digavis,biblioteket,1,2,0,2
2090,200485548,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141220_140_296_1,faedrelandsvennen,Kristiansand,20141220,2014,digavis,biblioteket,3,2,4,-2
2091,200485552,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141227_140_300_1,faedrelandsvennen,Kristiansand,20141227,2014,digavis,biblioteket,1,2,0,2
2092,200485553,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141229_140_301_1,faedrelandsvennen,Kristiansand,20141229,2014,digavis,biblioteket,1,1,2,-1
2093,200485555,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20141231_140_303_1,faedrelandsvennen,Kristiansand,20141231,2014,digavis,biblioteket,1,0,0,0
2094,200485557,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150103_141_2_1,faedrelandsvennen,Kristiansand,20150103,2015,digavis,biblioteket,2,3,2,1
2095,200485563,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150110_141_8_1,faedrelandsvennen,Kristiansand,20150110,2015,digavis,biblioteket,5,8,5,3
2096,200485565,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150113_141_10_1,faedrelandsvennen,Kristiansand,20150113,2015,digavis,biblioteket,1,0,0,0
2097,200485567,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150115_141_12_1,faedrelandsvennen,Kristiansand,20150115,2015,digavis,biblioteket,1,1,1,0
2098,200485569,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150117_141_14_1,faedrelandsvennen,Kristiansand,20150117,2015,digavis,biblioteket,1,0,2,-2
2099,200485571,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150120_141_16_1,faedrelandsvennen,Kristiansand,20150120,2015,digavis,biblioteket,1,0,0,0
2100,200485574,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150123_141_19_1,faedrelandsvennen,Kristiansand,20150123,2015,digavis,biblioteket,1,0,0,0
2101,200485576,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150126_141_21_1,faedrelandsvennen,Kristiansand,20150126,2015,digavis,biblioteket,1,0,1,-1
2102,200485579,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150129_141_24_1,faedrelandsvennen,Kristiansand,20150129,2015,digavis,biblioteket,1,0,0,0
2103,200485580,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150130_141_25_1,faedrelandsvennen,Kristiansand,20150130,2015,digavis,biblioteket,1,0,0,0
2104,200485581,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150131_141_26_1,faedrelandsvennen,Kristiansand,20150131,2015,digavis,biblioteket,1,2,3,-1
2105,200485585,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150205_141_30_1,faedrelandsvennen,Kristiansand,20150205,2015,digavis,biblioteket,1,0,0,0
2106,200485587,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150207_141_32_1,faedrelandsvennen,Kristiansand,20150207,2015,digavis,biblioteket,2,1,1,0
2107,200485589,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150210_141_34_1,faedrelandsvennen,Kristiansand,20150210,2015,digavis,biblioteket,2,3,3,0
2108,200485593,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150214_141_38_1,faedrelandsvennen,Kristiansand,20150214,2015,digavis,biblioteket,1,2,2,0
2109,200485594,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150216_141_39_1,faedrelandsvennen,Kristiansand,20150216,2015,digavis,biblioteket,1,1,1,0
2110,200485598,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150220_141_43_1,faedrelandsvennen,Kristiansand,20150220,2015,digavis,biblioteket,15,5,25,-20
2111,200485599,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150221_141_44_1,faedrelandsvennen,Kristiansand,20150221,2015,digavis,biblioteket,7,6,9,-3
2112,200485600,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150223_141_45_1,faedrelandsvennen,Kristiansand,20150223,2015,digavis,biblioteket,4,6,5,1
2113,200485614,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150311_141_59_1,faedrelandsvennen,Kristiansand,20150311,2015,digavis,biblioteket,1,1,0,1
2114,200485623,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150321_141_68_1,faedrelandsvennen,Kristiansand,20150321,2015,digavis,biblioteket,1,4,0,4
2115,200485625,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150324_141_70_1,faedrelandsvennen,Kristiansand,20150324,2015,digavis,biblioteket,1,0,3,-3
2116,200485629,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150328_141_74_1,faedrelandsvennen,Kristiansand,20150328,2015,digavis,biblioteket,7,5,3,2
2117,200485636,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150410_141_81_1,faedrelandsvennen,Kristiansand,20150410,2015,digavis,biblioteket,3,0,0,0
2118,200485640,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150415_141_85_1,faedrelandsvennen,Kristiansand,20150415,2015,digavis,biblioteket,1,3,0,3
2119,200485643,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150418_141_88_1,faedrelandsvennen,Kristiansand,20150418,2015,digavis,biblioteket,1,3,0,3
2120,200485648,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150424_141_93_1,faedrelandsvennen,Kristiansand,20150424,2015,digavis,biblioteket,2,0,0,0
2121,200485649,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150425_141_94_1,faedrelandsvennen,Kristiansand,20150425,2015,digavis,biblioteket,2,0,1,-1
2122,200485657,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150506_141_102_1,faedrelandsvennen,Kristiansand,20150506,2015,digavis,biblioteket,1,0,3,-3
2123,200485658,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150507_141_103_1,faedrelandsvennen,Kristiansand,20150507,2015,digavis,biblioteket,2,1,1,0
2124,200485660,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150509_141_105_1,faedrelandsvennen,Kristiansand,20150509,2015,digavis,biblioteket,1,2,2,0
2125,200485662,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150512_141_107_1,faedrelandsvennen,Kristiansand,20150512,2015,digavis,biblioteket,2,3,1,2
2126,200485666,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150518_141_111_1,faedrelandsvennen,Kristiansand,20150518,2015,digavis,biblioteket,1,1,1,0
2127,200485671,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150523_141_116_1,faedrelandsvennen,Kristiansand,20150523,2015,digavis,biblioteket,1,1,1,0
2128,200485672,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150526_141_117_1,faedrelandsvennen,Kristiansand,20150526,2015,digavis,biblioteket,1,3,0,3
2129,200485682,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150606_141_127_1,faedrelandsvennen,Kristiansand,20150606,2015,digavis,biblioteket,3,2,0,2
2130,200485686,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150611_141_131_1,faedrelandsvennen,Kristiansand,20150611,2015,digavis,biblioteket,1,1,0,1
2131,200485688,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150613_141_133_1,faedrelandsvennen,Kristiansand,20150613,2015,digavis,biblioteket,4,0,1,-1
2132,200485690,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150616_141_135_1,faedrelandsvennen,Kristiansand,20150616,2015,digavis,biblioteket,2,1,1,0
2133,200485692,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150618_141_137_1,faedrelandsvennen,Kristiansand,20150618,2015,digavis,biblioteket,1,1,1,0
2134,200485693,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150619_141_138_1,faedrelandsvennen,Kristiansand,20150619,2015,digavis,biblioteket,1,0,1,-1
2135,200485697,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150624_141_142_1,faedrelandsvennen,Kristiansand,20150624,2015,digavis,biblioteket,1,0,0,0
2136,200485698,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150625_141_143_1,faedrelandsvennen,Kristiansand,20150625,2015,digavis,biblioteket,1,0,0,0
2137,200485699,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150626_141_144_1,faedrelandsvennen,Kristiansand,20150626,2015,digavis,biblioteket,1,1,1,0
2138,200485703,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150701_141_148_1,faedrelandsvennen,Kristiansand,20150701,2015,digavis,biblioteket,1,0,1,-1
2139,200485709,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150708_141_154_1,faedrelandsvennen,Kristiansand,20150708,2015,digavis,biblioteket,4,7,4,3
2140,200485712,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150711_141_157_1,faedrelandsvennen,Kristiansand,20150711,2015,digavis,biblioteket,2,1,3,-2
2141,200485713,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150713_141_158_1,faedrelandsvennen,Kristiansand,20150713,2015,digavis,biblioteket,1,0,0,0
2142,200485718,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150718_141_163_1,faedrelandsvennen,Kristiansand,20150718,2015,digavis,biblioteket,2,4,1,3
2143,200485725,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150727_141_170_1,faedrelandsvennen,Kristiansand,20150727,2015,digavis,biblioteket,1,2,2,0
2144,200485727,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150729_141_172_1,faedrelandsvennen,Kristiansand,20150729,2015,digavis,biblioteket,4,6,4,2
2145,200485737,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150810_141_182_1,faedrelandsvennen,Kristiansand,20150810,2015,digavis,biblioteket,1,0,1,-1
2146,200485738,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150811_141_183_1,faedrelandsvennen,Kristiansand,20150811,2015,digavis,biblioteket,2,1,0,1
2147,200485740,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20150813_141_185_1,faedrelandsvennen,Kristiansand,20150813,2015,digavis,biblioteket,2,2,4,-2
